"Reservoir","Site","DateTime","CastID","Depth_m","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","TotalConc_ugL","YellowSubstances_ugL","Temp_C","Transmission_perc","RFU_370nm","RFU_470nm","RFU_525nm","RFU_570nm","RFU_590nm","RFU_610nm","Flag_GreenAlgae_ugL","Flag_Bluegreens_ugL","Flag_BrownAlgae_ugL","Flag_MixedAlgae_ugL","Flag_YellowSubstances_ugL","Flag_TotalConc_ugL","Flag_Temp_C","Flag_Transmission_perc","Flag_RFU_525nm","Flag_RFU_570nm","Flag_RFU_610nm","Flag_RFU_370nm","Flag_RFU_590nm","Flag_RFU_470nm"
"FCR",40,2024-07-08 18:19:41,1184,1.58,0,9.59,0.02,0,9.6,1.88,24.09,79.83,34.78,15.52,11.5,7.42,36.49,37.3,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:19:44,1184,1.59,0,9.88,0,0.31,10.19,1.81,23.8,79.34,34.76,15.86,12.9,7.19,38.88,38.73,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:19:46,1184,1.63,0,10.06,0,0,10.06,1.8,23.59,80.09,34.1,14.84,10.96,6.68,37.13,40.02,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:19:50,1184,1.68,0,5.7,0,0.23,5.93,1.46,23.54,80.67,26.48,11.41,9.4,4.88,24.53,22.95,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:19:52,1184,1.74,0,4.64,0,0,4.64,1.47,23.55,81.15,25.03,11.28,6.58,3.63,20.12,18.87,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:19:55,1184,1.78,0,5.4,0,0,5.4,1.45,23.49,82.11,25.33,11.3,7.66,4.28,22.01,22.12,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:19:58,1184,1.82,0,3.86,0,0,3.86,1.4,23.54,82.06,23.51,10.1,6.44,3.12,17.46,15.94,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:00,1184,1.87,0,2.65,0,0,2.65,1.25,23.6,83.15,20.38,8.76,5.3,2.3,13.44,11.34,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:03,1184,1.92,0,2.83,0,0,2.83,1.28,23.55,82.88,21.19,8.81,5.4,1.8,13.4,12.76,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:06,1184,1.97,0,2.77,0,0,2.77,1.33,23.52,83.06,21.4,9.76,5.54,2.53,13.34,12.36,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:08,1184,2.02,0,2.23,0,1.07,3.3,1.23,23.49,82.99,22.39,12.75,8.32,4.01,15.51,12.55,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:11,1184,2.07,0,1.96,0,1.55,3.51,1.27,23.5,82.97,23.76,15.17,9.01,4.76,16.42,12.67,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:14,1184,2.11,0,2.01,0,0.93,2.94,1.27,23.54,83.22,22.2,12.89,7.24,3.56,14.38,11.47,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:17,1184,2.15,0.32,2.04,0,0.84,3.2,1.2,23.57,82.58,21.85,13.15,7.33,2.87,14.34,11.71,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:20,1184,2.21,0.57,2.41,0,0.7,3.68,1.15,23.58,82.55,21.61,13.13,7.1,3.17,15.19,12.91,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:22,1184,2.27,0.45,3.34,0,0.45,4.24,1.11,23.57,82.54,20.97,11.73,6.86,3.74,17.11,15.73,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:25,1184,2.32,0.15,3.33,0.27,0.37,4.12,1.1,23.51,82.65,20.61,11.46,7.08,3.46,16.83,15.49,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:27,1184,2.37,0.26,3.12,0,0.56,3.94,1.11,23.36,82.79,20.62,11.5,6.99,2.99,16.97,14.77,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:31,1184,2.44,0.32,4.96,0.21,0,5.49,1.12,22.86,82.67,21.53,10.9,7.12,4.24,20.86,20.79,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:33,1184,2.5,0.33,4.24,0.15,0,4.73,1.15,22.15,82.59,21.24,10.75,6.59,3.32,18.76,17.9,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:36,1184,2.55,0.3,4.37,0,0.28,4.95,1.14,21.68,82.84,21.52,11.1,7.09,4.07,19.89,18.91,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:39,1184,2.6,0.21,2.97,0,0.42,3.59,1.21,21.61,82.63,21.43,11.45,6.27,3.55,15.98,13.81,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:41,1184,2.64,0.85,2.92,0,0.27,4.04,1.12,21.42,82.64,21.34,12.37,5.97,3.38,15.73,13.8,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:44,1184,2.71,1.31,2.03,0,0.23,3.57,1.39,21,82.69,25.25,15.35,6.18,2.6,13.19,11.02,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:47,1184,2.74,1.66,1.76,0,0.21,3.63,1.36,20.29,82.46,25.38,16.14,6.35,2.19,12.19,10.5,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:50,1184,2.76,1.79,1.7,0,0.18,3.68,1.32,19.96,82.51,25.06,16.19,5.89,2.63,12.1,10.16,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:52,1184,2.83,2.46,1.48,0,0.16,4.11,1.4,19.94,82.62,27.52,18.81,6.44,2.43,11.64,10.12,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:55,1184,2.89,3.48,1.32,0,0.02,4.82,1.38,20.19,81.84,29.1,21.41,6.36,2.38,11.39,10.05,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:20:58,1184,2.91,3.14,1.34,0,0.13,4.6,1.41,19.88,82.07,29.03,20.94,6.74,2.07,11.65,10.09,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:01,1184,2.98,3.41,1.25,0,0.14,4.8,1.39,19.63,82.1,29.33,21.71,6.75,2.33,11.52,10.05,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:03,1184,3.08,3.25,1.17,0,0.2,4.62,1.4,18.81,81.99,29.25,21.5,6.74,2.38,11.4,9.69,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:06,1184,3.13,3.16,1.29,0,0.15,4.6,1.35,17.97,82.03,28.22,20.65,6.6,2.35,11.44,10.03,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:09,1184,3.19,2.88,1.27,0.24,0.06,4.45,1.34,17.94,82.11,27.79,20.27,6.7,2.33,10.94,9.8,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:12,1184,3.21,2.97,1.12,0,0.19,4.27,1.32,18,82.18,27.31,19.92,6.32,2.22,11.01,9.16,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:14,1184,3.25,2.96,1.08,0,0.17,4.21,1.31,17.95,82.28,27.08,19.74,6.2,1.97,10.97,8.89,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:17,1184,3.29,2.89,1.08,0,0,3.97,1.34,17.62,82.15,26.94,19.06,5.58,1.64,10.29,8.5,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:20,1184,3.36,3.02,1.13,0.19,0,4.34,1.25,17.54,82.74,26.45,19.63,6.22,1.84,10.37,9.11,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:22,1184,3.42,2.81,1.04,0,0.35,4.2,1.24,17.77,83.06,26.21,19.46,6.6,2.71,10.72,9.39,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:25,1184,3.43,2.58,0.99,0,0.29,3.86,1.23,17.98,83.17,25.34,18.38,6.2,2.26,10.38,8.7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:28,1184,3.4,2.53,0.92,0,0.13,3.58,1.13,18.1,83.15,23.44,16.92,5.42,1.95,9.53,7.97,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:31,1184,3.52,2.29,0.84,0,0,3.13,1.19,18.02,82.89,23.25,15.99,4.86,1.2,8.65,7.27,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:33,1184,3.56,2.3,1,0,0.02,3.32,1.18,18.02,82.91,23.33,16.07,5.15,1.2,9.64,7.58,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:36,1184,3.64,2.31,0.87,0,0.31,3.48,1.1,18.12,83.67,22.82,16.62,5.61,2.45,9.78,7.99,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:39,1184,3.69,2.21,0.78,0,0.2,3.2,1.07,18.06,83.63,21.89,15.69,5.24,1.85,9.08,7.32,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:42,1184,3.74,2.13,0.92,0,0.17,3.22,1.1,18.08,83.66,22.08,15.49,5.15,2.07,9.36,7.66,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:44,1184,3.75,1.91,0.69,0,0.2,2.81,1.05,18.25,83.97,20.76,14.5,4.97,1.89,8.41,6.81,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:47,1184,3.81,2.17,0.8,0,0.11,3.08,0.98,17.8,84.05,20.37,14.59,4.7,1.79,8.75,7.06,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:50,1184,3.86,2.09,0.7,0,0.17,2.96,1,17.29,83.86,20.4,14.6,4.69,1.73,8.74,6.64,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:53,1184,3.92,1.88,0.64,0,0.26,2.78,1.02,17.07,83.73,20.42,14.41,4.97,1.72,8.62,6.56,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:55,1184,3.99,1.95,0.75,0,0.23,2.93,0.93,16.73,83.68,19.3,13.91,4.88,1.97,8.6,7.12,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:21:58,1184,4.05,2.12,1.01,0,0,3.13,0.72,16.25,82.78,16.56,12.23,4.04,2.07,7.97,8.16,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:01,1184,4.12,1.87,0.62,0,0.23,2.72,0.68,15.99,82.22,15.53,11.85,4.18,1.72,7.98,6.41,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:04,1184,4.19,2.22,0.65,0,0.09,2.96,0.7,15.89,82.59,16.34,12.63,4.14,1.1,8.09,6.4,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:07,1184,4.24,1.67,0.81,0.14,0.02,2.64,0.63,15.9,79.51,14.42,10.69,3.87,1.47,7.82,6.62,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:09,1184,4.3,1.58,0.84,0.3,0,2.72,0.51,16.11,79.01,12.84,10.08,3.87,1.35,7.73,6.83,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:12,1184,4.36,1.66,0.77,0.07,0.1,2.6,0.48,15.81,75.39,12.23,9.59,3.59,1.51,7.76,6.5,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:15,1184,4.43,1.38,0.95,0.12,0,2.45,0.39,15.3,73.98,10.45,7.96,3.2,1.3,7.76,6.73,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:17,1184,4.48,1.11,0.94,0.1,0,2.15,0.32,14.97,66.66,8.79,6.5,2.83,1.47,7.38,6.46,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:20,1184,4.56,1.46,1.01,0.1,0,2.57,0.3,14.01,71.22,9.35,7.49,3.03,1.46,7.81,7.08,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:23,1184,4.58,1.03,0.96,0.07,0,2.06,0.34,13.35,69.28,8.72,6.19,2.78,1.24,7.32,6.5,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:26,1184,4.69,0.84,0.95,0.04,0,1.83,0.32,12.78,68.63,7.98,5.35,2.57,1.26,7.14,6.24,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:28,1184,4.75,0.9,0.96,0,0,1.86,0.29,12.36,68.68,7.54,5.14,2.42,1.23,7.17,6.27,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:31,1184,4.81,0.81,0.96,0.01,0,1.79,0.31,12.12,68.74,7.65,5.05,2.48,1.25,7.06,6.29,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:34,1184,4.84,0.8,0.99,0.03,0,1.82,0.3,11.66,68.17,7.55,5.02,2.51,1.26,7.19,6.35,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:37,1184,4.9,0.84,1,0,0,1.84,0.3,12.03,68.21,7.69,5.08,2.38,1.18,7.13,6.53,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:40,1184,4.95,0.86,0.95,0,0,1.81,0.29,12.31,68.34,7.54,5.06,2.39,1.11,7.01,6.31,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:42,1184,4.96,0.85,0.98,0,0,1.83,0.3,12.01,68.39,7.59,5.06,2.42,1.41,7.08,6.38,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:45,1184,5.03,0.84,1.01,0.07,0,1.92,0.28,12.25,68.19,7.53,5.2,2.61,1.28,7.22,6.6,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:48,1184,5.07,0.92,0.96,0,0,1.88,0.28,12.01,68.05,7.58,5.21,2.32,1.32,7.13,6.33,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:50,1184,5.13,0.82,0.99,0.05,0,1.85,0.29,12.38,67.98,7.6,5.13,2.56,1.18,7.15,6.44,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:53,1184,5.15,0.89,0.97,0,0,1.86,0.3,12.31,67.93,7.73,5.2,2.42,1.15,7.13,6.41,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:55,1184,5.22,0.91,1.04,0,0,1.95,0.29,12.38,67.25,7.72,5.24,2.51,1.22,7.32,6.7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:22:58,1184,5.24,0.87,1.05,0,0,1.93,0.29,12.42,67.29,7.59,5.09,2.47,1.2,7.35,6.7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:01,1184,5.32,0.98,1.1,0,0,2.08,0.26,12.52,66.64,7.52,5.27,2.56,1.28,7.45,7.07,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:04,1184,5.37,0.88,1.13,0.04,0,2.06,0.28,12.57,66.56,7.7,5.27,2.67,1.28,7.59,7.09,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:07,1184,5.37,0.95,1.1,0.03,0,2.07,0.26,12.24,66.44,7.46,5.25,2.6,1.31,7.44,7.04,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:09,1184,5.45,0.92,1.11,0.03,0,2.06,0.28,12.3,66.6,7.67,5.3,2.64,1.3,7.44,7.1,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:12,1184,5.47,0.87,1.04,0.05,0,1.96,0.27,12.17,65.95,7.45,5.16,2.59,1.19,7.35,6.69,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:15,1184,5.55,0.83,1.09,0.04,0,1.95,0.27,12.12,65.91,7.39,4.99,2.57,1.29,7.38,6.86,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:18,1184,5.62,0.94,1.08,0.01,0,2.02,0.27,12.02,66,7.56,5.22,2.56,1.31,7.35,6.95,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:20,1184,5.66,0.88,1.14,0,0,2.01,0.28,11.96,65.88,7.5,5.03,2.52,1.24,7.5,7.11,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:23,1184,5.72,0.89,1.07,0.04,0,1.99,0.27,11.69,66.05,7.41,5.13,2.56,1.42,7.33,6.86,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:26,1184,5.77,0.87,1.06,0.03,0,1.97,0.28,11.67,65.95,7.59,5.19,2.59,1.27,7.39,6.78,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:29,1184,5.87,0.86,1.13,0.05,0,2.04,0.28,11.85,65.87,7.69,5.24,2.65,1.42,7.6,7.01,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:32,1184,5.91,0.98,1.15,0,0,2.12,0.28,12.04,65.72,7.75,5.37,2.58,1.3,7.69,7.16,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:34,1184,5.98,0.93,1.1,0.01,0,2.04,0.29,12.02,65.71,7.75,5.3,2.6,1.34,7.46,7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:37,1184,6.08,1,1.12,0.01,0,2.13,0.27,11.9,65.89,7.67,5.42,2.63,1.25,7.57,7.13,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:40,1184,6.15,0.99,1.18,0.07,0,2.24,0.26,11.93,66.08,7.8,5.62,2.75,1.47,8.06,7.18,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:43,1184,6.28,0.93,1.17,0,0,2.11,0.28,11.72,65.79,7.74,5.28,2.6,1.32,7.7,7.28,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",40,2024-07-08 18:23:45,1184,6.32,0.93,1.29,0.05,0,2.27,0.27,11.64,66.46,7.75,5.4,2.81,1.39,8.02,7.82,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:18,1186,0.21,20.59,0,5.32,1.12,27.03,0,27.43,86.17,63.46,94.91,26.2,7.28,29.57,25.42,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:22,1186,0.26,21.82,0,3.93,1.66,27.42,0,27.47,87.2,64.38,95.31,25.62,7.3,31.05,26.81,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:24,1186,0.31,21.66,0,4.59,1.13,27.39,0,27.49,86.75,63.2,96.21,25.1,6.43,30,25.9,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:27,1186,0.32,20.86,0,5.57,1.04,27.48,0,27.46,86.88,64.13,96.89,26.49,7.94,29.74,25.45,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:30,1186,0.36,22.08,0,4.61,1.12,27.81,0,27.38,87.17,65.6,96.49,25.81,5.53,30.28,26.6,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:32,1186,0.41,20.73,0,5.58,1.17,27.49,0,27.5,87.38,63.17,97.38,26.89,5.91,30.13,27.17,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:35,1186,0.45,20.76,0,6.39,0.67,27.82,0,27.53,87.38,64.44,98.64,27.13,6.32,29.32,25.92,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:38,1186,0.49,21.4,0,5.22,0.97,27.59,0,27.46,88.04,64.21,96.81,26.08,5.62,29.77,26.44,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:41,1186,0.52,21.06,0,5.63,1.05,27.75,0,27.52,87.55,63.63,98.4,26.71,6.4,30,26.91,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:44,1186,0.52,23.49,0,4.17,1.48,29.13,0,27.54,87.55,67.07,101.9,26.25,6.71,32.02,28.54,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:46,1186,0.54,23.35,0,4.99,1.07,29.41,0,27.86,86.74,66.86,103.88,26.5,6.89,31.03,28.57,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:49,1186,0.55,22.79,0,4.72,1.06,28.57,0,27.8,87.64,64.27,101.43,25.24,8.29,29.87,27.61,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:52,1186,0.58,21.61,0,6.25,1.25,29.11,0,27.71,87.17,66.93,103.38,28.92,7.34,31.31,28.93,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:55,1186,0.61,23.26,0,4.66,1.22,29.14,0,27.72,87.36,66.33,102.7,26.26,6.3,31.47,28.41,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:19:57,1186,0.65,22.43,0,5.42,1.14,28.99,0,27.56,86.71,66.67,102.33,27.19,7.94,30.63,28.2,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:00,1186,0.66,23.32,0,5.08,1.04,29.43,0,27.56,87.07,67.37,103.69,26.65,6.67,31.21,28.13,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:03,1186,0.66,22.84,0,6.04,0.73,29.62,0,27.57,87.56,67.29,105.32,27.33,7.42,30.43,27.98,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:05,1186,0.7,22.58,0,6.22,1.02,29.82,0,27.36,87.36,68.32,105.99,28.56,6.99,32.16,27.75,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:08,1186,0.75,21.94,0,5.96,1,28.9,0,27.29,86.71,65.64,102.92,27.64,5.85,31.17,27.87,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:10,1186,0.77,22.83,0,5.48,1.2,29.51,0,27.52,87.39,67.13,104.8,27.51,7.59,31.95,27.96,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:13,1186,0.81,22.78,0,5.54,1.32,29.64,0,27.61,86.99,67.69,105.03,28.1,7.67,31.85,29.2,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:16,1186,0.87,22.61,0,5.97,0.96,29.53,0,27.38,87.03,67.32,104.98,27.79,7.04,31.39,27.85,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:19,1186,0.88,22.77,0,5.73,1.02,29.51,0,27.61,87.75,66.98,104.86,27.5,7.65,30.73,28.95,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:21,1186,0.91,21.52,0,6.86,0.78,29.15,0,27.62,86.61,65.46,104.98,28.37,6.42,30.94,27.59,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:24,1186,0.91,23.29,0,4.93,1.2,29.42,0,27.61,87.04,68.1,103.11,26.92,7.95,30.99,28.68,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:27,1186,0.93,22.91,0,5.27,1.24,29.42,0,27.61,87.2,66.98,104.18,27.29,7.89,31.26,28.91,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:30,1186,0.96,22.29,0,6.38,0.59,29.26,0,27.56,86.72,66.31,104.36,27.43,5.88,30.32,27.54,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:32,1186,0.98,21.81,0,5.92,1,28.73,0,27.58,87.22,65.53,102.22,27.4,7.21,30.63,27.47,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:35,1186,1,22.18,0,6.29,0.6,29.08,0,27.56,87.08,65.8,103.84,27.12,6.56,30.04,27.22,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:38,1186,1.05,22.07,0,6.14,0.89,29.09,0,27.53,87.39,65.8,103.96,27.56,6.53,31.1,27.37,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:40,1186,1.1,23.04,0,5.26,1.07,29.37,0,27.53,86.86,66.58,104.2,26.76,7.06,31.48,27.78,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:43,1186,1.11,21.79,0,6.22,0.86,28.87,0,27.63,87.28,66.12,102.61,27.7,7.1,30.21,27.71,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:46,1186,1.12,22.88,0,5.17,0.98,29.03,0,27.62,87.33,65.75,102.8,26.33,6.6,30.41,28.45,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:49,1186,1.17,22.73,0,4.86,1.24,28.83,0,27.54,87.4,66.22,101.47,26.48,7.77,30.66,28.32,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:51,1186,1.22,22,0,5.64,0.86,28.5,0,27.52,86.92,65,101.15,26.48,7.18,29.87,27.08,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2024-07-15 14:20:54,1186,1.25,22.5,0,5.63,1.07,29.2,0,27.57,87.11,65.75,104.23,27.13,7.5,31.08,28.1,3,3,3,3,3,3,0,3,3,3,3,3,3,3
